,cell_specimen_id,tld1_name,imaging_depth,pref_ori_sg,pref_sf_sg,g_osi_sg,responsive_sg,depth_range,pref_phase_sg
33881,662056910,Rbp4-Cre_KL100,375.0,150.0,0.04,0.794344769841,True,300.0,0.0
33883,601333101,Sst-IRES-Cre,275.0,30.0,0.08,0.396315761496,True,200.0,0.0
33884,601333073,Sst-IRES-Cre,275.0,90.0,0.16,0.586766870323,False,200.0,0.25
33885,601333080,Sst-IRES-Cre,275.0,60.0,0.04,0.413036461109,False,200.0,0.25
33886,601332993,Sst-IRES-Cre,275.0,150.0,0.02,0.441155332932,False,200.0,0.75
33887,601333000,Sst-IRES-Cre,275.0,120.0,0.08,0.386486329366,False,200.0,0.25
33888,601332979,Sst-IRES-Cre,275.0,60.0,0.02,0.324267941,False,200.0,0.25
33889,601333087,Sst-IRES-Cre,275.0,0.0,0.08,0.33566595672,False,200.0,0.0
33890,601333094,Sst-IRES-Cre,275.0,30.0,0.08,0.402385776657,False,200.0,0.5
33891,601332965,Sst-IRES-Cre,275.0,150.0,0.16,0.145977184266,False,200.0,0.5
33892,601332972,Sst-IRES-Cre,275.0,120.0,0.16,0.550497335604,False,200.0,0.0
33893,601332986,Sst-IRES-Cre,275.0,60.0,0.32,0.415047481089,False,200.0,0.25
33894,591033603,Sst-IRES-Cre,350.0,90.0,0.32,0.782706921858,True,300.0,0.25
33896,591034272,Sst-IRES-Cre,350.0,120.0,0.02,0.491355908897,True,300.0,0.0
33897,591034316,Sst-IRES-Cre,350.0,90.0,0.08,0.442197814295,True,300.0,0.5
33898,591034294,Sst-IRES-Cre,350.0,30.0,0.08,0.711124986274,False,300.0,0.0
33899,591033582,Sst-IRES-Cre,350.0,150.0,0.08,0.594192778984,True,300.0,0.5
33900,591034327,Sst-IRES-Cre,350.0,60.0,0.08,0.333534002861,False,300.0,0.0
33901,591033619,Sst-IRES-Cre,350.0,0.0,0.08,0.422367620189,True,300.0,0.0
33903,591034211,Sst-IRES-Cre,350.0,120.0,0.08,0.84949350084,True,300.0,0.25
33905,591034455,Sst-IRES-Cre,350.0,30.0,0.08,0.749531307428,True,300.0,0.25
33906,591034158,Sst-IRES-Cre,350.0,60.0,0.08,0.540358051217,True,300.0,0.0
33907,591033648,Sst-IRES-Cre,350.0,0.0,0.08,0.455455509012,True,300.0,0.0
33908,591034165,Sst-IRES-Cre,350.0,0.0,0.08,0.342277624408,False,300.0,0.0
33909,591033755,Sst-IRES-Cre,350.0,150.0,0.08,0.221073610914,False,300.0,0.5
33910,591033776,Sst-IRES-Cre,350.0,30.0,0.08,0.766112850228,True,300.0,0.25
33913,662266488,Fezf2-CreER,375.0,60.0,0.04,0.5160117635,False,300.0,0.0
33914,662268515,Fezf2-CreER,375.0,0.0,0.32,0.769567480342,False,300.0,0.75
33915,662263926,Fezf2-CreER,375.0,90.0,0.08,0.700224817615,True,300.0,0.5
33917,662264263,Fezf2-CreER,375.0,120.0,0.04,0.891581500204,False,300.0,0.5
33918,662267681,Fezf2-CreER,375.0,90.0,0.16,0.668089113775,False,300.0,0.75
33919,662266392,Fezf2-CreER,375.0,30.0,0.08,0.400202632473,False,300.0,0.0
33921,662266546,Fezf2-CreER,375.0,90.0,0.02,0.304870022718,False,300.0,0.0
33922,662265623,Fezf2-CreER,375.0,150.0,0.02,0.648412365969,True,300.0,0.75
33923,662265606,Fezf2-CreER,375.0,120.0,0.04,0.578780404439,False,300.0,0.75
33924,662265692,Fezf2-CreER,375.0,60.0,0.08,0.674900662893,True,300.0,0.75
33925,662263846,Fezf2-CreER,375.0,90.0,0.32,0.412245276732,False,300.0,0.75
33929,662267112,Fezf2-CreER,375.0,90.0,0.02,0.709504438859,True,300.0,0.0
33932,662264761,Fezf2-CreER,375.0,120.0,0.08,0.504928456435,False,300.0,0.5
33935,662264922,Fezf2-CreER,375.0,0.0,0.16,0.786552111504,False,300.0,0.75
33936,662264936,Fezf2-CreER,375.0,120.0,0.32,0.342812062314,False,300.0,0.25
33937,662266124,Fezf2-CreER,375.0,30.0,0.32,0.405871100832,False,300.0,0.75
33939,662266751,Fezf2-CreER,375.0,120.0,0.02,0.821339442127,True,300.0,0.5
33943,662267806,Fezf2-CreER,375.0,0.0,0.04,0.512139812052,False,300.0,0.5
33945,662265673,Fezf2-CreER,375.0,120.0,0.32,0.417321943052,True,300.0,0.5
33946,662265565,Fezf2-CreER,375.0,120.0,0.02,0.927264912491,True,300.0,0.25
33947,662266160,Fezf2-CreER,375.0,0.0,0.02,0.63225176138,True,300.0,0.5
33949,662268353,Fezf2-CreER,375.0,60.0,0.02,0.56126362938,False,300.0,0.5
33950,662267863,Fezf2-CreER,375.0,0.0,0.04,0.638829053888,False,300.0,0.0
33951,662267907,Fezf2-CreER,375.0,0.0,0.04,0.407269177805,False,300.0,0.0
33952,662267964,Fezf2-CreER,375.0,90.0,0.16,0.462683549843,True,300.0,0.25
33953,662267877,Fezf2-CreER,375.0,0.0,0.02,0.678797465409,True,300.0,0.75
33955,662266270,Fezf2-CreER,375.0,0.0,0.02,0.754314627474,False,300.0,0.75
33957,662266138,Fezf2-CreER,375.0,30.0,0.02,0.371687156999,False,300.0,0.5
33961,662266204,Fezf2-CreER,375.0,150.0,0.02,0.547252664165,True,300.0,0.75
33962,662266182,Fezf2-CreER,375.0,90.0,0.02,0.500759014349,False,300.0,0.75
33964,662267056,Fezf2-CreER,375.0,0.0,0.32,0.331563215788,False,300.0,0.75
33965,662268322,Fezf2-CreER,375.0,0.0,0.16,0.181932882338,False,300.0,0.75
33966,662267030,Fezf2-CreER,375.0,120.0,0.04,0.349930212194,True,300.0,0.0
33967,662267019,Fezf2-CreER,375.0,0.0,0.32,0.573048969967,False,300.0,0.25
33968,662265264,Fezf2-CreER,375.0,90.0,0.02,0.185764200168,False,300.0,0.5
33970,662265326,Fezf2-CreER,375.0,90.0,0.02,0.389108211237,False,300.0,0.5
33971,662265353,Fezf2-CreER,375.0,60.0,0.02,0.288257313373,False,300.0,0.5
33972,662266253,Fezf2-CreER,375.0,90.0,0.02,0.627057573648,False,300.0,0.25
33974,662267043,Fezf2-CreER,375.0,150.0,0.02,0.180070233475,True,300.0,0.25
33975,662264372,Fezf2-CreER,375.0,30.0,0.02,0.485960852719,True,300.0,0.5
33976,662265285,Fezf2-CreER,375.0,90.0,0.08,0.754902682565,False,300.0,0.25
33977,662265298,Fezf2-CreER,375.0,30.0,0.08,0.610277594451,True,300.0,0.5
33978,662265376,Fezf2-CreER,375.0,60.0,0.02,0.792128902166,True,300.0,0.0
33979,662265398,Fezf2-CreER,375.0,150.0,0.04,0.455870966659,False,300.0,0.0
33980,662264431,Fezf2-CreER,375.0,0.0,0.08,0.10907099886,False,300.0,0.25
33982,662263911,Fezf2-CreER,375.0,0.0,0.02,0.836902879083,True,300.0,0.0
33983,662267395,Fezf2-CreER,375.0,60.0,0.16,0.728256248934,False,300.0,0.25
33984,662264525,Fezf2-CreER,375.0,120.0,0.08,0.765036208856,False,300.0,0.5
33985,662264554,Fezf2-CreER,375.0,120.0,0.04,0.893091937973,True,300.0,0.75
33987,662263997,Fezf2-CreER,375.0,0.0,0.08,0.640755496448,False,300.0,0.25
33988,662264503,Fezf2-CreER,375.0,120.0,0.02,0.208251198856,False,300.0,0.25
33989,662265858,Fezf2-CreER,375.0,60.0,0.32,0.362384383139,False,300.0,0.0
33992,662264070,Fezf2-CreER,375.0,60.0,0.02,0.451638423401,True,300.0,0.0
33994,606133672,Sst-IRES-Cre,275.0,120.0,0.08,0.547541809442,True,200.0,0.75
33996,606133693,Sst-IRES-Cre,275.0,30.0,0.08,0.158863044849,True,200.0,0.5
33997,606133700,Sst-IRES-Cre,275.0,60.0,0.02,0.589280202024,False,200.0,0.0
33998,606133679,Sst-IRES-Cre,275.0,0.0,0.16,0.357410647144,False,200.0,0.75
33999,606133707,Sst-IRES-Cre,275.0,90.0,0.08,0.664319857339,True,200.0,0.0
34000,606133714,Sst-IRES-Cre,275.0,120.0,0.08,0.49875461975,True,200.0,0.75
34001,606133756,Sst-IRES-Cre,275.0,0.0,0.16,0.35722071369,True,200.0,0.25
34002,606133721,Sst-IRES-Cre,275.0,0.0,0.16,0.732468657724,False,200.0,0.75
34004,606133749,Sst-IRES-Cre,275.0,150.0,0.32,0.522227387903,False,200.0,0.25
34009,606092717,Nr5a1-Cre,350.0,120.0,0.16,0.472218893232,False,200.0,0.0
34010,606091695,Nr5a1-Cre,350.0,120.0,0.32,0.242469472614,False,200.0,0.5
34011,606091572,Nr5a1-Cre,350.0,150.0,0.16,0.626637556016,False,200.0,0.5
34012,606091765,Nr5a1-Cre,350.0,60.0,0.16,0.320461831691,False,200.0,0.75
34013,606092283,Nr5a1-Cre,350.0,150.0,0.32,0.309011617703,True,200.0,0.0
34015,606091822,Nr5a1-Cre,350.0,150.0,0.02,0.669051723554,False,200.0,0.75
34021,606093754,Nr5a1-Cre,350.0,0.0,0.02,0.289380006981,False,200.0,0.0
34024,606093038,Nr5a1-Cre,350.0,90.0,0.04,0.780222553302,False,200.0,0.0
34027,606093416,Nr5a1-Cre,350.0,30.0,0.16,0.890514871349,False,200.0,0.75
34028,606093409,Nr5a1-Cre,350.0,30.0,0.16,0.332370675421,False,200.0,0.25
34029,606093031,Nr5a1-Cre,350.0,0.0,0.02,0.529268361142,False,200.0,0.75
34030,606093066,Nr5a1-Cre,350.0,150.0,0.08,0.622529644647,False,200.0,0.75
34031,606092127,Nr5a1-Cre,350.0,90.0,0.08,0.693988921557,False,200.0,0.5
34032,606092106,Nr5a1-Cre,350.0,120.0,0.16,0.808535264444,False,200.0,0.5
34037,606091629,Nr5a1-Cre,350.0,90.0,0.32,0.355448108537,False,200.0,0.5
34038,606091650,Nr5a1-Cre,350.0,60.0,0.08,0.52133816164,False,200.0,0.25
34039,606091808,Nr5a1-Cre,350.0,0.0,0.08,0.49375201511,False,200.0,0.25
34040,606091643,Nr5a1-Cre,350.0,120.0,0.04,0.688787645032,False,200.0,0.25
34041,606093080,Nr5a1-Cre,350.0,150.0,0.16,0.286929132167,False,200.0,0.75
34042,606092120,Nr5a1-Cre,350.0,60.0,0.16,0.776568428715,False,200.0,0.25
34044,606091799,Nr5a1-Cre,350.0,150.0,0.08,0.54399369138,False,200.0,0.5
34045,606093790,Nr5a1-Cre,350.0,60.0,0.02,0.451947861174,False,200.0,0.0
34046,606093402,Nr5a1-Cre,350.0,90.0,0.16,0.235727464154,False,200.0,0.5
34048,606093024,Nr5a1-Cre,350.0,30.0,0.32,0.446490278981,False,200.0,0.0
34049,606091836,Nr5a1-Cre,350.0,120.0,0.08,0.703874989843,False,200.0,0.25
34050,606091857,Nr5a1-Cre,350.0,120.0,0.04,0.349414765481,False,200.0,0.5
34051,606091871,Nr5a1-Cre,350.0,90.0,0.02,0.850976549837,False,200.0,0.75
34053,606093298,Nr5a1-Cre,350.0,30.0,0.04,0.503665438879,False,200.0,0.75
34054,606093087,Nr5a1-Cre,350.0,120.0,0.16,0.449157165799,False,200.0,0.0
34055,606092905,Nr5a1-Cre,350.0,90.0,0.02,0.781346757757,False,200.0,0.25
34058,606093745,Nr5a1-Cre,350.0,60.0,0.02,0.48267206522,False,200.0,0.0
34060,606092602,Nr5a1-Cre,350.0,60.0,0.08,0.459211855179,False,200.0,0.25
34061,606092552,Nr5a1-Cre,350.0,150.0,0.08,0.434777583144,False,200.0,0.5
34062,606092573,Nr5a1-Cre,350.0,30.0,0.16,0.0802738927574,False,200.0,0.0
34065,606092591,Nr5a1-Cre,350.0,150.0,0.08,0.33203082335,False,200.0,0.75
34066,606093502,Nr5a1-Cre,350.0,60.0,0.02,0.324977322606,False,200.0,0.25
34067,606093523,Nr5a1-Cre,350.0,60.0,0.16,0.719371088592,False,200.0,0.0
34069,606093509,Nr5a1-Cre,350.0,30.0,0.08,0.509325190358,False,200.0,0.75
34071,606093535,Nr5a1-Cre,350.0,60.0,0.04,0.0538790560313,False,200.0,0.75
34072,606092912,Nr5a1-Cre,350.0,60.0,0.02,0.264237788863,False,200.0,0.0
34073,606092779,Nr5a1-Cre,350.0,0.0,0.32,0.27496736386,False,200.0,0.75
34075,606093431,Nr5a1-Cre,350.0,60.0,0.02,0.881884933086,False,200.0,0.5
34076,606093467,Nr5a1-Cre,350.0,0.0,0.02,0.66442049605,False,200.0,0.25
34077,606091864,Nr5a1-Cre,350.0,120.0,0.04,0.504837156331,False,200.0,0.5
34079,606092181,Nr5a1-Cre,350.0,90.0,0.08,0.765959451795,False,200.0,0.75
34081,606092171,Nr5a1-Cre,350.0,0.0,0.04,0.300543044791,False,200.0,0.0
34084,606092630,Nr5a1-Cre,350.0,0.0,0.16,0.402506441657,False,200.0,0.25
34087,606091664,Nr5a1-Cre,350.0,0.0,0.02,0.548175768957,False,200.0,0.75
34089,606093452,Nr5a1-Cre,350.0,90.0,0.08,0.138593944731,False,200.0,0.5
34091,606092692,Nr5a1-Cre,350.0,120.0,0.32,0.392745999346,False,200.0,0.5
34092,606093073,Nr5a1-Cre,350.0,0.0,0.16,0.746738559284,False,200.0,0.0
34093,606092760,Nr5a1-Cre,350.0,90.0,0.08,0.279836163729,False,200.0,0.25
34096,606092053,Nr5a1-Cre,350.0,30.0,0.02,0.315127747849,False,200.0,0.75
34100,606092039,Nr5a1-Cre,350.0,60.0,0.04,0.74898569098,False,200.0,0.25
34101,606092046,Nr5a1-Cre,350.0,150.0,0.08,0.436161400014,False,200.0,0.25
34102,606092745,Nr5a1-Cre,350.0,0.0,0.32,0.845745011052,False,200.0,0.75
34105,606092191,Nr5a1-Cre,350.0,120.0,0.02,0.631617850478,False,200.0,0.0
34107,606092141,Nr5a1-Cre,350.0,60.0,0.32,0.760234129157,False,200.0,0.5
34108,606092148,Nr5a1-Cre,350.0,0.0,0.04,0.826814694439,False,200.0,0.25
34109,606092332,Nr5a1-Cre,350.0,120.0,0.02,0.0794433347422,False,200.0,0.25
34110,606092311,Nr5a1-Cre,350.0,0.0,0.16,0.30804054153,False,200.0,0.25
34112,606093111,Nr5a1-Cre,350.0,30.0,0.02,0.583865969541,False,200.0,0.0
34113,606092304,Nr5a1-Cre,350.0,60.0,0.04,0.61457263393,False,200.0,0.25
34114,606092113,Nr5a1-Cre,350.0,60.0,0.16,0.743125565531,False,200.0,0.25
34116,606091736,Nr5a1-Cre,350.0,60.0,0.02,0.368553185,False,200.0,0.25
34117,606093549,Nr5a1-Cre,350.0,90.0,0.16,0.435856988047,False,200.0,0.0
34119,606093542,Nr5a1-Cre,350.0,60.0,0.16,0.734437565669,False,200.0,0.25
34120,606092162,Nr5a1-Cre,350.0,120.0,0.02,0.147500439891,False,200.0,0.0
34122,606091743,Nr5a1-Cre,350.0,0.0,0.02,0.234006055007,False,200.0,0.5
34123,606092215,Nr5a1-Cre,350.0,120.0,0.02,0.628122231546,False,200.0,0.25
34126,606092738,Nr5a1-Cre,350.0,90.0,0.02,0.414241696061,False,200.0,0.25
34127,606092731,Nr5a1-Cre,350.0,0.0,0.32,0.844428394089,False,200.0,0.75
34128,606092941,Nr5a1-Cre,350.0,120.0,0.32,0.87304219833,False,200.0,0.0
34130,606092933,Nr5a1-Cre,350.0,30.0,0.02,0.621215585373,False,200.0,0.5
34132,667298807,Vip-IRES-Cre,275.0,90.0,0.02,0.602074068731,True,200.0,0.5
34133,667298743,Vip-IRES-Cre,275.0,90.0,0.02,0.466464012311,False,200.0,0.25
34134,667300594,Vip-IRES-Cre,275.0,90.0,0.02,0.588911338914,False,200.0,0.5
34135,667300588,Vip-IRES-Cre,275.0,120.0,0.02,0.392028484182,False,200.0,0.25
34137,667300554,Vip-IRES-Cre,275.0,90.0,0.02,0.67884842052,False,200.0,0.5
34138,667299476,Vip-IRES-Cre,275.0,90.0,0.02,0.301241246905,False,200.0,0.5
34139,667298735,Vip-IRES-Cre,275.0,90.0,0.02,0.588996130001,False,200.0,0.25
34142,667298755,Vip-IRES-Cre,275.0,90.0,0.02,0.554848559077,False,200.0,0.75
34143,667299448,Vip-IRES-Cre,275.0,90.0,0.02,0.529536602936,False,200.0,0.25
34145,667298776,Vip-IRES-Cre,275.0,90.0,0.02,0.490915509645,False,200.0,0.25
34147,602868545,Vip-IRES-Cre,175.0,0.0,0.08,0.552833481927,False,100.0,0.0
34148,602868555,Vip-IRES-Cre,175.0,0.0,0.02,0.331290014921,True,100.0,0.75
34149,602868530,Vip-IRES-Cre,175.0,30.0,0.32,0.535724503615,True,100.0,0.75
34152,602868564,Vip-IRES-Cre,175.0,30.0,0.02,0.264510100048,True,100.0,0.0
34153,602868583,Vip-IRES-Cre,175.0,0.0,0.02,0.647622437108,False,100.0,0.25
34154,602868592,Vip-IRES-Cre,175.0,60.0,0.02,0.385048280183,True,100.0,0.5
34155,602868574,Vip-IRES-Cre,175.0,90.0,0.16,0.68436074322,False,100.0,0.75
34156,602868492,Vip-IRES-Cre,175.0,30.0,0.02,0.206532211809,True,100.0,0.25
34157,602868617,Vip-IRES-Cre,175.0,30.0,0.02,0.482186864095,False,100.0,0.25
34158,662089028,Sst-IRES-Cre,375.0,150.0,0.08,0.53349652056,False,300.0,0.5
34159,662090888,Sst-IRES-Cre,375.0,120.0,0.04,0.933442388484,True,300.0,0.0
34161,662090447,Sst-IRES-Cre,375.0,0.0,0.04,0.480781614371,True,300.0,0.25
34164,662086879,Sst-IRES-Cre,375.0,120.0,0.16,0.325455045265,True,300.0,0.0
34165,662090488,Sst-IRES-Cre,375.0,30.0,0.02,0.358973123288,True,300.0,0.25
34167,662090457,Sst-IRES-Cre,375.0,90.0,0.02,0.520683881664,False,300.0,0.5
34168,662090437,Sst-IRES-Cre,375.0,120.0,0.08,0.338228991187,False,300.0,0.0
34169,662088927,Sst-IRES-Cre,375.0,60.0,0.08,0.400181951671,True,300.0,0.75
34170,662090212,Sst-IRES-Cre,375.0,150.0,0.08,0.0688863847853,False,300.0,0.5
34171,662090859,Sst-IRES-Cre,375.0,150.0,0.04,0.23172151012,False,300.0,0.0
34175,559108531,Cux2-CreERT2,275.0,90.0,0.04,0.56812840862,False,200.0,0.25
34176,559108618,Cux2-CreERT2,275.0,150.0,0.16,0.816133621626,False,200.0,0.75
34177,559107640,Cux2-CreERT2,275.0,0.0,0.16,0.229147101085,False,200.0,0.0
34178,559108499,Cux2-CreERT2,275.0,90.0,0.32,0.697235480277,False,200.0,0.25
34179,589196555,Cux2-CreERT2,275.0,0.0,0.02,0.733826149685,True,200.0,0.0
34183,559108046,Cux2-CreERT2,275.0,30.0,0.02,0.735562381819,True,200.0,0.25
34185,589196588,Cux2-CreERT2,275.0,150.0,0.02,0.605435294665,False,200.0,0.5
34186,559108596,Cux2-CreERT2,275.0,30.0,0.16,0.667956853361,False,200.0,0.75
34187,559108591,Cux2-CreERT2,275.0,120.0,0.02,0.732848191054,False,200.0,0.5
34193,559107279,Cux2-CreERT2,275.0,90.0,0.04,0.698338901073,False,200.0,0.75
34194,589196479,Cux2-CreERT2,275.0,90.0,0.16,0.866985723112,False,200.0,0.5
34195,589196174,Cux2-CreERT2,275.0,150.0,0.02,0.506308532094,True,200.0,0.0
34196,559108586,Cux2-CreERT2,275.0,120.0,0.02,0.654117215866,False,200.0,0.75
34197,559108096,Cux2-CreERT2,275.0,0.0,0.02,0.71179089356,True,200.0,0.0
34198,559106780,Cux2-CreERT2,275.0,90.0,0.02,0.607865642516,False,200.0,0.25
34200,559108556,Cux2-CreERT2,275.0,150.0,0.02,0.591173762033,False,200.0,0.75
34201,559107160,Cux2-CreERT2,275.0,90.0,0.04,0.78069690023,True,200.0,0.5
34203,559107762,Cux2-CreERT2,275.0,60.0,0.02,0.574256201789,False,200.0,0.0
34204,559106797,Cux2-CreERT2,275.0,150.0,0.02,0.715052044934,True,200.0,0.25
34205,559108284,Cux2-CreERT2,275.0,30.0,0.02,0.291578586843,False,200.0,0.5
34209,559106964,Cux2-CreERT2,275.0,0.0,0.04,0.655124024366,True,200.0,0.75
34210,559108186,Cux2-CreERT2,275.0,120.0,0.32,0.194539756923,False,200.0,0.75
34211,559108191,Cux2-CreERT2,275.0,0.0,0.08,0.635436512376,True,200.0,0.5
34212,559107145,Cux2-CreERT2,275.0,60.0,0.02,0.128451254028,False,200.0,0.75
34214,559108566,Cux2-CreERT2,275.0,90.0,0.08,0.256899398222,False,200.0,0.5
34215,559107155,Cux2-CreERT2,275.0,120.0,0.02,0.729826582208,False,200.0,0.25
34217,559108561,Cux2-CreERT2,275.0,30.0,0.02,0.544531706742,False,200.0,0.5
34218,559107169,Cux2-CreERT2,275.0,120.0,0.08,0.64782300595,False,200.0,0.0
34220,559107732,Cux2-CreERT2,275.0,30.0,0.02,0.502684334932,False,200.0,0.25
34222,559107744,Cux2-CreERT2,275.0,90.0,0.02,0.499214731985,False,200.0,0.0
34225,559107536,Cux2-CreERT2,275.0,90.0,0.08,0.641726421801,True,200.0,0.0
34226,559108704,Cux2-CreERT2,275.0,120.0,0.04,0.894796515626,True,200.0,0.75
34227,559108613,Cux2-CreERT2,275.0,0.0,0.02,0.863391505994,False,200.0,0.75
34228,559107544,Cux2-CreERT2,275.0,0.0,0.02,0.391859460567,False,200.0,0.75
34233,559107650,Cux2-CreERT2,275.0,0.0,0.02,0.687859736135,True,200.0,0.5
34234,559107563,Cux2-CreERT2,275.0,30.0,0.02,0.596599279759,True,200.0,0.5
34235,559107781,Cux2-CreERT2,275.0,90.0,0.16,0.693533860546,False,200.0,0.25
34238,559106873,Cux2-CreERT2,275.0,120.0,0.02,0.462595424588,False,200.0,0.75
34239,559107096,Cux2-CreERT2,275.0,60.0,0.32,0.161196148726,False,200.0,0.25
34242,559108175,Cux2-CreERT2,275.0,30.0,0.04,0.931052108407,True,200.0,0.5
34243,559108180,Cux2-CreERT2,275.0,150.0,0.32,0.881905675296,False,200.0,0.5
34244,559108569,Cux2-CreERT2,275.0,90.0,0.08,0.870502645591,False,200.0,0.25
34247,559107219,Cux2-CreERT2,275.0,60.0,0.02,0.840702488554,True,200.0,0.0
34248,559107660,Cux2-CreERT2,275.0,120.0,0.16,0.670813096474,False,200.0,0.25
34249,559108623,Cux2-CreERT2,275.0,30.0,0.02,0.607681094583,True,200.0,0.75
34250,559107216,Cux2-CreERT2,275.0,30.0,0.08,0.61419824507,False,200.0,0.5
34252,559107211,Cux2-CreERT2,275.0,90.0,0.08,0.84520606758,True,200.0,0.75
34253,559107083,Cux2-CreERT2,275.0,30.0,0.02,0.379515608182,False,200.0,0.75
34258,559106770,Cux2-CreERT2,275.0,60.0,0.02,0.25379412844,True,200.0,0.0
34262,559108279,Cux2-CreERT2,275.0,60.0,0.02,0.197390055637,False,200.0,0.25
34263,559108271,Cux2-CreERT2,275.0,0.0,0.04,0.473035180084,False,200.0,0.25
34264,559107165,Cux2-CreERT2,275.0,90.0,0.08,0.923918183031,False,200.0,0.75
34267,559108204,Cux2-CreERT2,275.0,90.0,0.02,0.487986904604,True,200.0,0.25
34268,559108196,Cux2-CreERT2,275.0,30.0,0.32,0.468546282863,False,200.0,0.75
34269,559107171,Cux2-CreERT2,275.0,60.0,0.08,0.602862429322,False,200.0,0.25
34271,559107222,Cux2-CreERT2,275.0,150.0,0.04,0.945653380087,False,200.0,0.75
34273,559107196,Cux2-CreERT2,275.0,120.0,0.02,0.472499743802,False,200.0,0.25
34277,559107272,Cux2-CreERT2,275.0,60.0,0.02,0.740074342831,False,200.0,0.25
34278,559107087,Cux2-CreERT2,275.0,30.0,0.02,0.70864661776,False,200.0,0.0
34287,559107076,Cux2-CreERT2,275.0,30.0,0.02,0.63445676288,False,200.0,0.75
34289,559107268,Cux2-CreERT2,275.0,30.0,0.02,0.414993347276,False,200.0,0.25
34291,559106962,Cux2-CreERT2,275.0,90.0,0.04,0.857337776149,False,200.0,0.75
34294,589196137,Cux2-CreERT2,275.0,90.0,0.02,0.675443605526,True,200.0,0.25
34295,559107288,Cux2-CreERT2,275.0,120.0,0.08,0.474624261034,False,200.0,0.25
34296,559107264,Cux2-CreERT2,275.0,30.0,0.02,0.672899576064,True,200.0,0.0
34297,559107068,Cux2-CreERT2,275.0,0.0,0.02,0.537513443416,False,200.0,0.75
34298,559107181,Cux2-CreERT2,275.0,30.0,0.02,0.449590149664,False,200.0,0.25
34299,559108626,Cux2-CreERT2,275.0,0.0,0.02,0.526151333538,False,200.0,0.75
34300,559107989,Cux2-CreERT2,275.0,60.0,0.02,0.706963381198,False,200.0,0.0
34301,559107226,Cux2-CreERT2,275.0,150.0,0.02,0.274694703058,False,200.0,0.75
34302,559106936,Cux2-CreERT2,275.0,120.0,0.02,0.696497303256,True,200.0,0.25
34303,559106931,Cux2-CreERT2,275.0,30.0,0.04,0.5679272217,False,200.0,0.0
34304,559106927,Cux2-CreERT2,275.0,150.0,0.32,0.242249126996,False,200.0,0.75
34305,559106924,Cux2-CreERT2,275.0,60.0,0.02,0.391720226719,False,200.0,0.25
34307,559106989,Cux2-CreERT2,275.0,150.0,0.02,0.766381293875,False,200.0,0.0
34309,559106969,Cux2-CreERT2,275.0,120.0,0.04,0.627363053638,False,200.0,0.75
34311,559106979,Cux2-CreERT2,275.0,150.0,0.04,0.796434781449,False,200.0,0.25
34312,559106974,Cux2-CreERT2,275.0,0.0,0.04,0.557071360775,False,200.0,0.0
34313,559107772,Cux2-CreERT2,275.0,0.0,0.02,0.695196641749,True,200.0,0.0
34317,559107999,Cux2-CreERT2,275.0,120.0,0.02,0.149777932,False,200.0,0.25
34318,559107063,Cux2-CreERT2,275.0,90.0,0.02,0.696965260828,False,200.0,0.25
34319,559106877,Cux2-CreERT2,275.0,150.0,0.04,0.365472815013,False,200.0,0.0
34320,559107994,Cux2-CreERT2,275.0,0.0,0.02,0.848417755993,False,200.0,0.0
34322,559106943,Cux2-CreERT2,275.0,30.0,0.08,0.607224212416,True,200.0,0.25
34324,559106906,Cux2-CreERT2,275.0,90.0,0.08,0.638058394562,False,200.0,0.5
34326,559107305,Cux2-CreERT2,275.0,90.0,0.02,0.737386458518,True,200.0,0.25
34327,559106866,Cux2-CreERT2,275.0,60.0,0.16,0.3118592285,False,200.0,0.25
34328,559107290,Cux2-CreERT2,275.0,30.0,0.04,0.862992301662,True,200.0,0.25
34330,559106957,Cux2-CreERT2,275.0,90.0,0.04,0.395255752116,False,200.0,0.25
34331,559107295,Cux2-CreERT2,275.0,30.0,0.32,0.522806127425,False,200.0,0.75
34332,559107300,Cux2-CreERT2,275.0,60.0,0.04,0.350005263858,False,200.0,0.5
34333,559107284,Cux2-CreERT2,275.0,90.0,0.04,0.820836765338,True,200.0,0.0
34334,559107275,Cux2-CreERT2,275.0,120.0,0.02,0.702722171709,True,200.0,0.5
34337,589196616,Cux2-CreERT2,275.0,30.0,0.02,0.353525524156,True,200.0,0.25
34340,559108079,Cux2-CreERT2,275.0,0.0,0.02,0.6510514235,False,200.0,0.25
34342,559108087,Cux2-CreERT2,275.0,90.0,0.08,0.782702985413,False,200.0,0.75
34343,662119951,Slc17a7-IRES2-Cre,375.0,120.0,0.02,0.718581812386,True,300.0,0.5
34344,662119977,Slc17a7-IRES2-Cre,375.0,0.0,0.08,0.79327351973,False,300.0,0.5
34345,662120672,Slc17a7-IRES2-Cre,375.0,60.0,0.32,0.743625627672,False,300.0,0.75
34346,662120006,Slc17a7-IRES2-Cre,375.0,60.0,0.02,0.802053787987,False,300.0,0.5
34348,662122514,Slc17a7-IRES2-Cre,375.0,0.0,0.32,0.508832240445,False,300.0,0.25
34352,662120224,Slc17a7-IRES2-Cre,375.0,90.0,0.16,0.520336922979,False,300.0,0.5
34353,662119940,Slc17a7-IRES2-Cre,375.0,120.0,0.04,0.843697682597,False,300.0,0.0
34354,662120121,Slc17a7-IRES2-Cre,375.0,90.0,0.16,0.612917876745,False,300.0,0.0
