,cell_specimen_id,tld1_name,imaging_depth,pref_dir_dg,pref_tf_dg,g_osi_dg,responsive_dg,depth_range
11073,669928110,Tlx3-Cre_PL56,375.0,225.0,1.0,0.163599960709,True,300.0
11074,669922808,Tlx3-Cre_PL56,375.0,270.0,4.0,0.608652322779,True,300.0
11075,669922794,Tlx3-Cre_PL56,375.0,135.0,1.0,0.403728637192,True,300.0
11076,669922924,Tlx3-Cre_PL56,375.0,180.0,1.0,0.438889065391,False,300.0
11077,669924455,Tlx3-Cre_PL56,375.0,90.0,2.0,0.55897070291,True,300.0
11078,669928131,Tlx3-Cre_PL56,375.0,45.0,2.0,0.933156874682,True,300.0
11079,669924936,Tlx3-Cre_PL56,375.0,180.0,2.0,0.890974434233,True,300.0
11080,669924300,Tlx3-Cre_PL56,375.0,45.0,1.0,0.222176330315,True,300.0
11081,669924388,Tlx3-Cre_PL56,375.0,315.0,2.0,0.397441408735,False,300.0
11082,669924949,Tlx3-Cre_PL56,375.0,0.0,2.0,0.859060257545,True,300.0
11083,669924281,Tlx3-Cre_PL56,375.0,315.0,1.0,0.405221805165,True,300.0
11084,669924349,Tlx3-Cre_PL56,375.0,315.0,2.0,0.737276974812,True,300.0
11085,669924330,Tlx3-Cre_PL56,375.0,90.0,1.0,0.790091610049,True,300.0
11086,669924368,Tlx3-Cre_PL56,375.0,225.0,8.0,0.756213669719,True,300.0
11087,669923881,Tlx3-Cre_PL56,375.0,90.0,8.0,0.125451452071,True,300.0
11088,669924237,Tlx3-Cre_PL56,375.0,270.0,8.0,0.387839004271,False,300.0
11089,669924254,Tlx3-Cre_PL56,375.0,45.0,1.0,0.713044582542,True,300.0
11090,669924174,Tlx3-Cre_PL56,375.0,180.0,1.0,0.412815095913,True,300.0
11091,669923855,Tlx3-Cre_PL56,375.0,135.0,2.0,0.143636475762,True,300.0
11092,669926496,Tlx3-Cre_PL56,375.0,180.0,1.0,0.952107394147,True,300.0
11093,669923824,Tlx3-Cre_PL56,375.0,135.0,2.0,0.505590275791,False,300.0
11094,669923901,Tlx3-Cre_PL56,375.0,315.0,4.0,0.131996377761,False,300.0
11095,669926418,Tlx3-Cre_PL56,375.0,0.0,1.0,0.159000889741,False,300.0
11096,669926253,Tlx3-Cre_PL56,375.0,180.0,1.0,0.480914411945,True,300.0
11097,669926392,Tlx3-Cre_PL56,375.0,0.0,1.0,0.210576698685,True,300.0
11098,669927253,Tlx3-Cre_PL56,375.0,0.0,4.0,0.679447941116,True,300.0
11099,669923109,Tlx3-Cre_PL56,375.0,315.0,2.0,0.801099464432,True,300.0
11100,669924315,Tlx3-Cre_PL56,375.0,45.0,1.0,0.919463188919,True,300.0
11101,669924406,Tlx3-Cre_PL56,375.0,45.0,2.0,0.185842188425,False,300.0
11102,669924924,Tlx3-Cre_PL56,375.0,0.0,1.0,0.597072700118,False,300.0
11103,669924424,Tlx3-Cre_PL56,375.0,45.0,1.0,0.245983364457,False,300.0
11104,669923138,Tlx3-Cre_PL56,375.0,315.0,4.0,0.673921177394,True,300.0
11105,669923123,Tlx3-Cre_PL56,375.0,180.0,1.0,0.480684783857,True,300.0
11106,669924910,Tlx3-Cre_PL56,375.0,135.0,2.0,0.316427621526,True,300.0
11107,669923943,Tlx3-Cre_PL56,375.0,90.0,15.0,0.368127264775,True,300.0
11108,669923918,Tlx3-Cre_PL56,375.0,180.0,1.0,0.27685465192,False,300.0
11109,669923765,Tlx3-Cre_PL56,375.0,135.0,2.0,0.267929063429,False,300.0
11110,669923739,Tlx3-Cre_PL56,375.0,0.0,1.0,0.732975380995,True,300.0
11111,669926623,Tlx3-Cre_PL56,375.0,0.0,8.0,0.465059671352,True,300.0
11112,669923806,Tlx3-Cre_PL56,375.0,225.0,15.0,0.589036335556,True,300.0
11113,669922252,Tlx3-Cre_PL56,375.0,225.0,4.0,0.522018803081,True,300.0
11114,669922266,Tlx3-Cre_PL56,375.0,0.0,1.0,0.443298755552,True,300.0
11115,669923649,Tlx3-Cre_PL56,375.0,45.0,1.0,0.250140334174,True,300.0
11116,669922224,Tlx3-Cre_PL56,375.0,45.0,1.0,0.275343709887,False,300.0
11117,669923637,Tlx3-Cre_PL56,375.0,90.0,1.0,0.107783450633,False,300.0
11118,669923623,Tlx3-Cre_PL56,375.0,225.0,4.0,0.456161016857,False,300.0
11119,669925838,Tlx3-Cre_PL56,375.0,0.0,1.0,0.371989098882,False,300.0
11120,669926818,Tlx3-Cre_PL56,375.0,90.0,1.0,0.632412258416,True,300.0
11121,669926724,Tlx3-Cre_PL56,375.0,0.0,4.0,0.527824235415,True,300.0
11122,669926743,Tlx3-Cre_PL56,375.0,45.0,8.0,0.509712195007,True,300.0
11123,669926766,Tlx3-Cre_PL56,375.0,45.0,2.0,0.164714659571,False,300.0
11124,669926657,Tlx3-Cre_PL56,375.0,45.0,2.0,0.718956662456,True,300.0
11125,669926682,Tlx3-Cre_PL56,375.0,225.0,1.0,0.292298822272,False,300.0
11126,669928367,Tlx3-Cre_PL56,375.0,180.0,1.0,0.800398322146,True,300.0
11127,669924590,Tlx3-Cre_PL56,375.0,90.0,2.0,0.992217715651,True,300.0
11128,669927181,Tlx3-Cre_PL56,375.0,0.0,8.0,0.992708116136,True,300.0
11129,669927166,Tlx3-Cre_PL56,375.0,180.0,1.0,0.614457922421,True,300.0
11130,669924211,Tlx3-Cre_PL56,375.0,180.0,8.0,0.353110791883,True,300.0
11131,669924196,Tlx3-Cre_PL56,375.0,225.0,1.0,0.568053194712,False,300.0
11132,669925895,Tlx3-Cre_PL56,375.0,45.0,15.0,0.685622449466,False,300.0
11133,669923681,Tlx3-Cre_PL56,375.0,0.0,2.0,0.294315818831,False,300.0
11134,669927006,Tlx3-Cre_PL56,375.0,90.0,15.0,0.991120780665,True,300.0
11135,669925887,Tlx3-Cre_PL56,375.0,225.0,1.0,0.648235110219,True,300.0
11136,669928295,Tlx3-Cre_PL56,375.0,135.0,8.0,0.327193858334,True,300.0
11137,669928287,Tlx3-Cre_PL56,375.0,135.0,8.0,0.196478218542,False,300.0
11138,669922024,Tlx3-Cre_PL56,375.0,135.0,1.0,0.354386584786,True,300.0
11139,669922011,Tlx3-Cre_PL56,375.0,45.0,1.0,0.633809202648,True,300.0
11140,669928271,Tlx3-Cre_PL56,375.0,225.0,8.0,0.270641848766,True,300.0
11141,669922042,Tlx3-Cre_PL56,375.0,180.0,1.0,0.283748263399,True,300.0
11142,669928279,Tlx3-Cre_PL56,375.0,180.0,8.0,0.954132783601,True,300.0
11143,669928255,Tlx3-Cre_PL56,375.0,225.0,1.0,0.416836893212,True,300.0
11144,669927223,Tlx3-Cre_PL56,375.0,180.0,2.0,0.961545978685,True,300.0
11145,669927948,Tlx3-Cre_PL56,375.0,90.0,2.0,0.122474611393,True,300.0
11146,669927678,Tlx3-Cre_PL56,375.0,270.0,1.0,0.283265197745,True,300.0
11147,669923046,Tlx3-Cre_PL56,375.0,0.0,1.0,0.658705675798,True,300.0
11148,669926090,Tlx3-Cre_PL56,375.0,0.0,4.0,0.550156885631,False,300.0
11149,669922511,Tlx3-Cre_PL56,375.0,180.0,1.0,0.650065088112,True,300.0
11150,669922552,Tlx3-Cre_PL56,375.0,135.0,8.0,0.287205348379,True,300.0
11151,669922587,Tlx3-Cre_PL56,375.0,45.0,1.0,0.539283084143,True,300.0
11152,669927558,Tlx3-Cre_PL56,375.0,180.0,1.0,0.333911281391,True,300.0
11153,669922338,Tlx3-Cre_PL56,375.0,180.0,1.0,0.50604857205,True,300.0
11154,669922322,Tlx3-Cre_PL56,375.0,180.0,4.0,0.531269418583,False,300.0
11155,669925468,Tlx3-Cre_PL56,375.0,180.0,1.0,0.667336667525,True,300.0
11156,669925997,Tlx3-Cre_PL56,375.0,180.0,1.0,0.330700985028,False,300.0
11157,669922284,Tlx3-Cre_PL56,375.0,225.0,4.0,0.38783207107,False,300.0
11158,669922961,Tlx3-Cre_PL56,375.0,180.0,4.0,0.446726205816,False,300.0
11159,669923311,Tlx3-Cre_PL56,375.0,225.0,4.0,0.334388890098,False,300.0
11160,669923297,Tlx3-Cre_PL56,375.0,0.0,1.0,0.475864573157,True,300.0
11161,669922877,Tlx3-Cre_PL56,375.0,135.0,8.0,0.418294911541,True,300.0
11162,669922895,Tlx3-Cre_PL56,375.0,315.0,1.0,0.26853555416,False,300.0
11163,669922835,Tlx3-Cre_PL56,375.0,90.0,2.0,0.935688140355,True,300.0
11164,669922854,Tlx3-Cre_PL56,375.0,180.0,1.0,0.305203772228,False,300.0
11165,669922941,Tlx3-Cre_PL56,375.0,45.0,1.0,0.266063166191,True,300.0
11166,669925930,Tlx3-Cre_PL56,375.0,45.0,4.0,0.28496336989,False,300.0
11167,669922063,Tlx3-Cre_PL56,375.0,90.0,1.0,0.294121935519,True,300.0
11168,669924863,Tlx3-Cre_PL56,375.0,45.0,2.0,0.210780311752,True,300.0
11169,669927444,Tlx3-Cre_PL56,375.0,45.0,1.0,0.365323040944,False,300.0
11170,669927414,Tlx3-Cre_PL56,375.0,270.0,1.0,0.479535191634,True,300.0
11171,669927462,Tlx3-Cre_PL56,375.0,270.0,4.0,0.444207035149,True,300.0
11172,669923174,Tlx3-Cre_PL56,375.0,225.0,2.0,0.382132186037,False,300.0
11173,669923196,Tlx3-Cre_PL56,375.0,135.0,2.0,0.928588775389,True,300.0
11174,669923210,Tlx3-Cre_PL56,375.0,180.0,1.0,0.515800576498,True,300.0
11175,669923085,Tlx3-Cre_PL56,375.0,315.0,1.0,0.533614234354,True,300.0
11176,669922999,Tlx3-Cre_PL56,375.0,270.0,15.0,0.661385919884,True,300.0
11177,669923014,Tlx3-Cre_PL56,375.0,45.0,4.0,0.976984361447,True,300.0
11178,669923158,Tlx3-Cre_PL56,375.0,180.0,1.0,0.243876192163,False,300.0
11179,669924818,Tlx3-Cre_PL56,375.0,0.0,1.0,0.308029825207,False,300.0
11180,669924726,Tlx3-Cre_PL56,375.0,270.0,1.0,0.808357662274,True,300.0
11181,669924756,Tlx3-Cre_PL56,375.0,45.0,1.0,0.304127972507,False,300.0
11182,669924837,Tlx3-Cre_PL56,375.0,225.0,1.0,0.453440269771,True,300.0
11183,669926965,Tlx3-Cre_PL56,375.0,135.0,2.0,0.390275469135,True,300.0
11184,669926348,Tlx3-Cre_PL56,375.0,180.0,1.0,0.139051530763,False,300.0
11185,669926359,Tlx3-Cre_PL56,375.0,0.0,1.0,0.796819119538,True,300.0
11186,669925951,Tlx3-Cre_PL56,375.0,45.0,1.0,0.805956090763,True,300.0
11187,669926330,Tlx3-Cre_PL56,375.0,315.0,8.0,0.852120121239,False,300.0
11188,669925944,Tlx3-Cre_PL56,375.0,270.0,1.0,0.747163199222,True,300.0
11189,669923499,Tlx3-Cre_PL56,375.0,135.0,8.0,0.449110019942,True,300.0
11190,669921938,Tlx3-Cre_PL56,375.0,180.0,15.0,0.468439154126,True,300.0
11191,669926104,Tlx3-Cre_PL56,375.0,135.0,4.0,0.817114041699,True,300.0
11192,669926125,Tlx3-Cre_PL56,375.0,315.0,4.0,0.717157256484,True,300.0
11193,669926132,Tlx3-Cre_PL56,375.0,0.0,2.0,0.372178902089,True,300.0
11194,669926154,Tlx3-Cre_PL56,375.0,270.0,4.0,0.602095820929,False,300.0
11195,669926147,Tlx3-Cre_PL56,375.0,180.0,15.0,0.622725913669,True,300.0
11196,669924152,Tlx3-Cre_PL56,375.0,45.0,1.0,0.37710468377,True,300.0
11197,669926161,Tlx3-Cre_PL56,375.0,90.0,2.0,0.669003904021,True,300.0
11198,669923512,Tlx3-Cre_PL56,375.0,90.0,1.0,0.5725323957,True,300.0
11199,669925916,Tlx3-Cre_PL56,375.0,45.0,1.0,0.219361944035,True,300.0
11200,669923598,Tlx3-Cre_PL56,375.0,90.0,1.0,0.280558844026,True,300.0
11201,669923585,Tlx3-Cre_PL56,375.0,270.0,1.0,0.331521687481,False,300.0
11202,669923563,Tlx3-Cre_PL56,375.0,180.0,4.0,0.330877091982,False,300.0
11203,669923550,Tlx3-Cre_PL56,375.0,315.0,2.0,0.585521499383,True,300.0
11204,669928246,Tlx3-Cre_PL56,375.0,180.0,1.0,0.699909656905,True,300.0
11205,669924465,Tlx3-Cre_PL56,375.0,180.0,1.0,0.262091281664,True,300.0
11206,669925923,Tlx3-Cre_PL56,375.0,180.0,1.0,0.630983212691,True,300.0
11207,669923540,Tlx3-Cre_PL56,375.0,0.0,1.0,0.364527151043,True,300.0
11208,669925621,Tlx3-Cre_PL56,375.0,180.0,2.0,0.418024534076,False,300.0
11209,669925640,Tlx3-Cre_PL56,375.0,180.0,4.0,0.67992140109,True,300.0
11210,669927052,Tlx3-Cre_PL56,375.0,270.0,4.0,0.444905013531,False,300.0
11211,669926083,Tlx3-Cre_PL56,375.0,180.0,1.0,0.534498180979,True,300.0
11212,669924974,Tlx3-Cre_PL56,375.0,0.0,1.0,0.922236384393,True,300.0
11213,669924708,Tlx3-Cre_PL56,375.0,315.0,1.0,0.484815321724,True,300.0
11214,669923276,Tlx3-Cre_PL56,375.0,0.0,15.0,0.674318864859,True,300.0
11215,669925958,Tlx3-Cre_PL56,375.0,225.0,4.0,0.929257025495,True,300.0
11216,669925965,Tlx3-Cre_PL56,375.0,135.0,1.0,0.326404746798,True,300.0
11217,669925909,Tlx3-Cre_PL56,375.0,45.0,8.0,0.599005434172,False,300.0
11218,669927819,Tlx3-Cre_PL56,375.0,180.0,1.0,0.0328727337237,True,300.0
11219,669927835,Tlx3-Cre_PL56,375.0,180.0,1.0,0.757423064376,True,300.0
11220,669927856,Tlx3-Cre_PL56,375.0,45.0,1.0,0.183973779622,False,300.0
11221,669927919,Tlx3-Cre_PL56,375.0,180.0,1.0,0.0999007214649,False,300.0
11222,669927712,Tlx3-Cre_PL56,375.0,225.0,1.0,0.680555678094,True,300.0
11223,669927766,Tlx3-Cre_PL56,375.0,225.0,1.0,0.140111867163,False,300.0
11224,669927723,Tlx3-Cre_PL56,375.0,90.0,1.0,0.422913542116,True,300.0
11225,669927615,Tlx3-Cre_PL56,375.0,0.0,1.0,0.292955174837,False,300.0
11226,669927634,Tlx3-Cre_PL56,375.0,45.0,1.0,0.570995635745,True,300.0
11227,669925448,Tlx3-Cre_PL56,375.0,45.0,2.0,0.958694393528,True,300.0
11228,669925366,Tlx3-Cre_PL56,375.0,180.0,1.0,0.502040896351,False,300.0
11229,669925342,Tlx3-Cre_PL56,375.0,180.0,4.0,0.915958871128,True,300.0
11230,669925390,Tlx3-Cre_PL56,375.0,180.0,1.0,0.806250950921,True,300.0
11231,669925280,Tlx3-Cre_PL56,375.0,45.0,1.0,0.440353237529,True,300.0
11232,669925263,Tlx3-Cre_PL56,375.0,225.0,4.0,0.0582155109615,False,300.0
11233,669926009,Tlx3-Cre_PL56,375.0,270.0,1.0,0.539077741628,True,300.0
11234,669925321,Tlx3-Cre_PL56,375.0,0.0,1.0,0.34223751492,False,300.0
11235,669928347,Tlx3-Cre_PL56,375.0,45.0,2.0,0.954373472273,True,300.0
11236,669923451,Tlx3-Cre_PL56,375.0,0.0,1.0,0.266020621891,False,300.0
11237,669923437,Tlx3-Cre_PL56,375.0,45.0,4.0,0.325027724799,False,300.0
11238,669923460,Tlx3-Cre_PL56,375.0,45.0,1.0,0.683588678457,True,300.0
11239,669923424,Tlx3-Cre_PL56,375.0,0.0,8.0,0.2675474242,False,300.0
11240,669923348,Tlx3-Cre_PL56,375.0,45.0,1.0,0.260776769561,False,300.0
11241,669924540,Tlx3-Cre_PL56,375.0,135.0,1.0,0.258862753741,False,300.0
11242,669923401,Tlx3-Cre_PL56,375.0,180.0,4.0,0.740780431841,True,300.0
11243,669923330,Tlx3-Cre_PL56,375.0,45.0,1.0,0.359667661601,True,300.0
11244,669922774,Tlx3-Cre_PL56,375.0,45.0,2.0,0.529145588493,False,300.0
11245,669922745,Tlx3-Cre_PL56,375.0,45.0,1.0,0.867112236403,True,300.0
11246,669928534,Tlx3-Cre_PL56,375.0,135.0,1.0,0.35776699664,True,300.0
11247,669928548,Tlx3-Cre_PL56,375.0,225.0,4.0,0.29052649284,True,300.0
11248,669922732,Tlx3-Cre_PL56,375.0,45.0,8.0,0.64784003455,True,300.0
11249,669928541,Tlx3-Cre_PL56,375.0,180.0,2.0,0.985393344489,True,300.0
11250,669922141,Tlx3-Cre_PL56,375.0,0.0,8.0,0.629239399038,True,300.0
11251,669922159,Tlx3-Cre_PL56,375.0,90.0,1.0,0.292070914262,True,300.0
11252,669927754,Tlx3-Cre_PL56,375.0,45.0,1.0,0.082233854275,False,300.0
11253,669927742,Tlx3-Cre_PL56,375.0,270.0,1.0,0.283340435931,True,300.0
11254,669927701,Tlx3-Cre_PL56,375.0,225.0,1.0,0.431667927583,True,300.0
11255,669927688,Tlx3-Cre_PL56,375.0,315.0,8.0,0.592299782177,False,300.0
11256,669925028,Tlx3-Cre_PL56,375.0,0.0,4.0,0.405006386417,False,300.0
11257,669925059,Tlx3-Cre_PL56,375.0,180.0,1.0,0.528718008704,True,300.0
11258,669925042,Tlx3-Cre_PL56,375.0,45.0,8.0,0.385629758174,False,300.0
11259,669925089,Tlx3-Cre_PL56,375.0,270.0,1.0,0.518461496336,True,300.0
11260,669925075,Tlx3-Cre_PL56,375.0,90.0,1.0,0.369900114328,False,300.0
11261,669925013,Tlx3-Cre_PL56,375.0,180.0,1.0,0.349234513068,True,300.0
11262,669925301,Tlx3-Cre_PL56,375.0,45.0,2.0,0.2322912597,False,300.0
11263,669924094,Tlx3-Cre_PL56,375.0,180.0,1.0,0.51299655417,True,300.0
11264,669927332,Tlx3-Cre_PL56,375.0,270.0,15.0,0.989870553461,True,300.0
11265,669928003,Tlx3-Cre_PL56,375.0,0.0,8.0,0.563064396681,True,300.0
11266,669928155,Tlx3-Cre_PL56,375.0,45.0,1.0,0.81874955268,True,300.0
11267,669928049,Tlx3-Cre_PL56,375.0,270.0,4.0,0.972564111628,True,300.0
11268,669926522,Tlx3-Cre_PL56,375.0,135.0,1.0,0.600700091943,True,300.0
11269,669928147,Tlx3-Cre_PL56,375.0,135.0,4.0,0.916213022314,True,300.0
11270,669926097,Tlx3-Cre_PL56,375.0,135.0,2.0,0.0629546882759,False,300.0
11271,669925761,Tlx3-Cre_PL56,375.0,270.0,1.0,0.0653485434911,False,300.0
11272,669925754,Tlx3-Cre_PL56,375.0,225.0,1.0,0.563969424979,True,300.0
11273,669925732,Tlx3-Cre_PL56,375.0,180.0,1.0,0.914843706488,True,300.0
11274,669925720,Tlx3-Cre_PL56,375.0,135.0,15.0,0.309773133612,False,300.0
11275,669925662,Tlx3-Cre_PL56,375.0,315.0,2.0,0.892390654724,True,300.0
11276,669925747,Tlx3-Cre_PL56,375.0,225.0,8.0,0.713454646815,True,300.0
11277,669928647,Tlx3-Cre_PL56,375.0,0.0,1.0,0.572616809204,True,300.0
11278,669926317,Tlx3-Cre_PL56,375.0,45.0,4.0,0.453153169659,True,300.0
11279,669926297,Tlx3-Cre_PL56,375.0,0.0,1.0,0.305919418933,True,300.0
11280,669928360,Tlx3-Cre_PL56,375.0,45.0,1.0,0.279758060813,True,300.0
11281,669926286,Tlx3-Cre_PL56,375.0,0.0,8.0,0.536026786991,False,300.0
11282,669926275,Tlx3-Cre_PL56,375.0,45.0,8.0,0.231892068484,False,300.0
11283,669926264,Tlx3-Cre_PL56,375.0,90.0,8.0,0.206176926676,False,300.0
11284,669927774,Tlx3-Cre_PL56,375.0,270.0,4.0,0.254568222547,False,300.0
11285,669922657,Tlx3-Cre_PL56,375.0,135.0,2.0,0.310969008261,True,300.0
11286,669927296,Tlx3-Cre_PL56,375.0,180.0,4.0,0.216857557338,True,300.0
11287,669927306,Tlx3-Cre_PL56,375.0,90.0,15.0,0.706276091845,True,300.0
11288,669923486,Tlx3-Cre_PL56,375.0,180.0,1.0,0.638693905762,True,300.0
11289,669924788,Tlx3-Cre_PL56,375.0,135.0,2.0,0.794691375851,True,300.0
11290,669925852,Tlx3-Cre_PL56,375.0,45.0,1.0,0.301338112075,False,300.0
11291,669925831,Tlx3-Cre_PL56,375.0,180.0,1.0,0.710566097718,True,300.0
11292,669925866,Tlx3-Cre_PL56,375.0,45.0,1.0,0.776197740686,True,300.0
11293,669925845,Tlx3-Cre_PL56,375.0,90.0,1.0,0.262377886916,True,300.0
11294,669927035,Tlx3-Cre_PL56,375.0,180.0,1.0,0.308761624151,False,300.0
11295,669925859,Tlx3-Cre_PL56,375.0,180.0,1.0,0.524863713327,False,300.0
11296,669924131,Tlx3-Cre_PL56,375.0,180.0,4.0,0.136958139234,False,300.0
11297,669924111,Tlx3-Cre_PL56,375.0,135.0,2.0,0.414538807123,True,300.0
11298,669924650,Tlx3-Cre_PL56,375.0,180.0,1.0,0.980769308409,True,300.0
11299,669924689,Tlx3-Cre_PL56,375.0,0.0,4.0,0.864284203335,True,300.0
11300,669924626,Tlx3-Cre_PL56,375.0,0.0,2.0,0.879927907329,True,300.0
11301,669924673,Tlx3-Cre_PL56,375.0,180.0,1.0,0.40132148014,False,300.0
11302,669924555,Tlx3-Cre_PL56,375.0,225.0,2.0,0.986976723193,True,300.0
11303,669924574,Tlx3-Cre_PL56,375.0,225.0,15.0,0.969131731497,True,300.0
11304,669924605,Tlx3-Cre_PL56,375.0,270.0,1.0,0.644791894087,True,300.0
11305,669928333,Tlx3-Cre_PL56,375.0,90.0,1.0,0.789475859723,True,300.0
11306,665278320,Vip-IRES-Cre,175.0,315.0,1.0,0.554058501049,False,100.0
11307,665278344,Vip-IRES-Cre,175.0,45.0,15.0,0.164924520651,True,100.0
11308,665278313,Vip-IRES-Cre,175.0,135.0,15.0,0.0558216217187,False,100.0
11309,665278337,Vip-IRES-Cre,175.0,315.0,1.0,0.208722374435,False,100.0
11310,665278404,Vip-IRES-Cre,175.0,315.0,1.0,0.677233639063,False,100.0
11311,665278372,Vip-IRES-Cre,175.0,90.0,1.0,0.16096529247,False,100.0
11312,665278379,Vip-IRES-Cre,175.0,135.0,8.0,0.728409887503,False,100.0
11313,665278358,Vip-IRES-Cre,175.0,45.0,1.0,0.04043745143,False,100.0
11314,665278365,Vip-IRES-Cre,175.0,45.0,1.0,0.425578869306,False,100.0
11315,541019805,Nr5a1-Cre,350.0,0.0,1.0,0.691224365774,False,200.0
11316,541019790,Nr5a1-Cre,350.0,0.0,1.0,0.86189577091,True,200.0
11317,541019780,Nr5a1-Cre,350.0,0.0,8.0,0.508132024428,False,200.0
11318,541019581,Nr5a1-Cre,350.0,315.0,15.0,0.616381175173,False,200.0
11319,541019535,Nr5a1-Cre,350.0,90.0,1.0,0.748242040654,True,200.0
11320,541019826,Nr5a1-Cre,350.0,315.0,2.0,0.475836871041,False,200.0
11321,541019553,Nr5a1-Cre,350.0,90.0,8.0,0.943544107379,True,200.0
11322,541019841,Nr5a1-Cre,350.0,135.0,8.0,0.60359205118,False,200.0
11323,541019867,Nr5a1-Cre,350.0,225.0,1.0,0.649050615617,True,200.0
11324,541019885,Nr5a1-Cre,350.0,90.0,1.0,0.358391640921,True,200.0
11325,541019632,Nr5a1-Cre,350.0,90.0,1.0,0.397632083848,False,200.0
11326,541019456,Nr5a1-Cre,350.0,315.0,8.0,0.924451205881,True,200.0
11327,541019662,Nr5a1-Cre,350.0,0.0,15.0,0.761890898757,True,200.0
11328,541019896,Nr5a1-Cre,350.0,180.0,2.0,0.0836346976552,False,200.0
11329,541019857,Nr5a1-Cre,350.0,45.0,1.0,0.981814043557,True,200.0
11330,541019862,Nr5a1-Cre,350.0,270.0,2.0,0.475580899028,True,200.0
11331,541019736,Nr5a1-Cre,350.0,90.0,15.0,0.542154738821,True,200.0
11332,541019628,Nr5a1-Cre,350.0,315.0,1.0,0.757074263601,True,200.0
11333,541019846,Nr5a1-Cre,350.0,180.0,2.0,0.449653670923,False,200.0
11334,541019829,Nr5a1-Cre,350.0,45.0,2.0,0.429803593252,False,200.0
11335,541019757,Nr5a1-Cre,350.0,0.0,1.0,0.869312641101,True,200.0
11336,541019785,Nr5a1-Cre,350.0,90.0,4.0,0.372345324613,False,200.0
11337,541019770,Nr5a1-Cre,350.0,45.0,4.0,0.987494385241,True,200.0
11338,541019719,Nr5a1-Cre,350.0,90.0,15.0,0.378387769202,False,200.0
11339,541019775,Nr5a1-Cre,350.0,270.0,4.0,0.770526311215,False,200.0
11340,541019765,Nr5a1-Cre,350.0,315.0,2.0,0.766324561551,True,200.0
11341,541019760,Nr5a1-Cre,350.0,0.0,1.0,0.642850491373,False,200.0
11342,541019927,Nr5a1-Cre,350.0,45.0,4.0,1.0,False,200.0
11343,541019591,Nr5a1-Cre,350.0,45.0,4.0,0.761294305587,False,200.0
11344,541019596,Nr5a1-Cre,350.0,270.0,1.0,0.724820523944,False,200.0
11345,541019481,Nr5a1-Cre,350.0,225.0,1.0,0.478162518039,False,200.0
11346,541019715,Nr5a1-Cre,350.0,315.0,1.0,0.719035602954,True,200.0
11347,541019509,Nr5a1-Cre,350.0,0.0,1.0,0.310265913001,False,200.0
11348,541019476,Nr5a1-Cre,350.0,135.0,1.0,0.766252035515,False,200.0
11349,541019800,Nr5a1-Cre,350.0,135.0,8.0,0.315758526398,False,200.0
11350,541019491,Nr5a1-Cre,350.0,45.0,8.0,0.520762060822,True,200.0
11351,541019466,Nr5a1-Cre,350.0,135.0,2.0,0.469733135409,False,200.0
11352,541019578,Nr5a1-Cre,350.0,90.0,2.0,0.484603666435,False,200.0
11353,541019461,Nr5a1-Cre,350.0,45.0,15.0,0.800826164439,False,200.0
11354,541019451,Nr5a1-Cre,350.0,180.0,8.0,0.661403519849,False,200.0
11355,541019563,Nr5a1-Cre,350.0,0.0,2.0,0.688550388429,True,200.0
11356,541019496,Nr5a1-Cre,350.0,135.0,2.0,0.512192539822,False,200.0
11357,541019672,Nr5a1-Cre,350.0,0.0,1.0,0.388698893661,False,200.0
11358,541019558,Nr5a1-Cre,350.0,315.0,1.0,0.557821561092,True,200.0
11359,541019624,Nr5a1-Cre,350.0,180.0,1.0,0.872307858342,True,200.0
11360,541019657,Nr5a1-Cre,350.0,0.0,2.0,0.0680087732463,True,200.0
11361,541019682,Nr5a1-Cre,350.0,45.0,2.0,0.439801838732,False,200.0
11362,541019891,Nr5a1-Cre,350.0,225.0,1.0,0.404251366672,False,200.0
11363,541019602,Nr5a1-Cre,350.0,180.0,1.0,0.58532087396,True,200.0
11364,541019548,Nr5a1-Cre,350.0,225.0,1.0,0.414802178813,False,200.0
11365,541019646,Nr5a1-Cre,350.0,0.0,1.0,0.971597267976,True,200.0
11366,541019648,Nr5a1-Cre,350.0,0.0,1.0,0.966492386515,True,200.0
11367,541019636,Nr5a1-Cre,350.0,135.0,15.0,0.422563288006,False,200.0
11368,541019913,Nr5a1-Cre,350.0,45.0,15.0,0.380850302065,False,200.0
11369,541019747,Nr5a1-Cre,350.0,90.0,1.0,0.295585206556,False,200.0
11370,541019504,Nr5a1-Cre,350.0,0.0,4.0,0.979325862472,True,200.0
11371,541019512,Nr5a1-Cre,350.0,270.0,1.0,0.499184378018,False,200.0
11372,541019611,Nr5a1-Cre,350.0,0.0,1.0,0.863647303113,True,200.0
11373,562404572,Emx1-IRES-Cre,175.0,270.0,1.0,0.225326528216,True,100.0
11374,562404540,Emx1-IRES-Cre,175.0,90.0,8.0,0.374352241212,False,100.0
11375,562404525,Emx1-IRES-Cre,175.0,45.0,4.0,0.459762738966,True,100.0
11376,562402965,Emx1-IRES-Cre,175.0,270.0,4.0,0.401872379267,True,100.0
11377,589225040,Emx1-IRES-Cre,175.0,270.0,2.0,0.580064192693,True,100.0
11378,589225292,Emx1-IRES-Cre,175.0,225.0,4.0,0.746710538266,True,100.0
11379,562403332,Emx1-IRES-Cre,175.0,180.0,2.0,0.742672344961,True,100.0
